,movieId,title,genres,tmdbId,num_ratings,avg_rating
334,4485,Casual Sex? ,Comedy,34604.0,278,2.3741007194244603
335,6751,Cold Creek Manor ,"Drama,Thriller",12767.0,354,2.3742937853107344
336,1971,"Nightmare on Elm Street 4: The Dream Master, A ","Horror,Thriller",10131.0,1743,2.3777969018932876
337,244,Gumby: The Movie ,"Animation,Children",43475.0,285,2.380701754385965
338,5538,"Care Bears Movie, The ","Animation,Children,Fantasy",11243.0,370,2.381081081081081
339,5419,Scooby-Doo ,"Adventure,Children,Comedy,Fantasy,Mystery",9637.0,2216,2.381543321299639
340,3709,Sleepwalkers ,Horror,11428.0,659,2.381638846737481
341,44972,Scary Movie 4 ,"Comedy,Horror",4257.0,1238,2.382875605815832
342,5346,Wild Orchid ,"Drama,Romance",5203.0,361,2.3878116343490303
343,3715,Burglar ,"Comedy,Crime",38921.0,299,2.387959866220736
344,6695,Jeepers Creepers 2 ,"Horror,Thriller",11351.0,669,2.390881913303438
345,4388,Scary Movie 2 ,Comedy,4248.0,3724,2.3913802363050483
346,3991,102 Dalmatians ,"Children,Comedy",10481.0,1577,2.3925174381737477
347,5573,Stealing Harvard ,"Comedy,Crime",12770.0,498,2.393574297188755
348,65,Bio-Dome ,Comedy,9536.0,4864,2.3942228618421053
349,2404,Rambo III ,"Action,Adventure,Thriller,War",1370.0,3604,2.394284128745838
350,2379,Police Academy 2: Their First Assignment ,"Comedy,Crime",10157.0,3373,2.3944559739104654
351,5246,Smokey and the Bandit II ,"Action,Comedy",12705.0,561,2.394830659536542
352,1882,Godzilla ,"Action,Sci-Fi,Thriller",929.0,7921,2.3969827042040146
354,7228,Cool World ,"Animation,Comedy,Fantasy",14239.0,701,2.3972895863052783
355,2473,Soul Man ,Comedy,12278.0,1265,2.399209486166008
356,2733,Vibes ,"Adventure,Comedy,Romance",21185.0,299,2.399665551839465
357,3646,Big Momma's House ,Comedy,9600.0,2394,2.4016290726817044
358,220,Castle Freak ,Horror,18256.0,275,2.401818181818182
359,56801,AVPR: Aliens vs. Predator - Requiem ,"Action,Horror,Sci-Fi",440.0,1135,2.4057268722466962
360,7449,Godsend ,"Drama,Horror,Thriller",11058.0,446,2.405829596412556
361,6535,"Legally Blonde 2: Red, White & Blonde ",Comedy,10327.0,2021,2.4079663532904503
362,3431,Death Wish 2 ,"Action,Drama",14373.0,474,2.4082278481012658
363,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A ",Horror,10014.0,2176,2.409466911764706
364,762,Striptease ,"Comedy,Crime",9879.0,9526,2.4097207642242284
365,2906,Random Hearts ,"Drama,Romance",12618.0,1644,2.4105839416058394
366,2477,Firewalker ,Adventure,12715.0,312,2.4150641025641026
367,6040,Darkness Falls ,"Horror,Thriller",10727.0,604,2.415562913907285
368,6624,Agent Cody Banks ,"Action,Adventure,Children,Fantasy",10923.0,858,2.4160839160839163
369,2526,Meteor ,Sci-Fi,40160.0,616,2.4204545454545454
371,2373,Red Sonja ,"Action,Adventure,Fantasy",9626.0,1666,2.4213685474189677
372,2162,"NeverEnding Story II: The Next Chapter, The ","Adventure,Children,Fantasy",34636.0,2086,2.4223394055608822
373,1975,Friday the 13th Part 2 ,Horror,9725.0,1674,2.422341696535245
374,444,Even Cowgirls Get the Blues ,"Comedy,Romance",34444.0,1299,2.4226327944572748
375,2642,Superman III ,"Action,Adventure,Sci-Fi",9531.0,4826,2.423746373808537
376,374,Richie Rich ,"Children,Comedy",11011.0,4965,2.424773413897281
377,5969,My Girl 2 ,"Comedy,Drama,Romance",11317.0,658,2.425531914893617
378,1453,"Beautician and the Beast, The ","Comedy,Romance",17894.0,1560,2.4259615384615385
379,61401,"Spirit, The ","Action,Comedy,Fantasy,Thriller",8285.0,439,2.427107061503417
380,478,Jimmy Hollywood ,"Comedy,Crime,Drama",31643.0,277,2.427797833935018
381,1525,Warriors of Virtue ,"Action,Adventure,Children,Fantasy",49478.0,335,2.428358208955224
382,6687,My Boss's Daughter ,"Comedy,Romance",2830.0,357,2.4285714285714284
383,3974,"Little Vampire, The ","Adventure,Children",24100.0,253,2.4288537549407114
384,43932,Pulse ,"Action,Drama,Fantasy,Horror,Mystery,Sci-Fi,Thriller",9682.0,268,2.4291044776119404
386,102,Mr. Wrong ,Comedy,47475.0,1992,2.4294678714859437
387,6558,Curly Sue ,"Comedy,Drama",11894.0,555,2.4306306306306307
388,2986,RoboCop 2 ,"Action,Crime,Sci-Fi,Thriller",5549.0,4975,2.4320603015075375
389,43928,Ultraviolet ,"Action,Fantasy,Sci-Fi,Thriller",9920.0,1119,2.4325290437890974
390,355,"Flintstones, The ","Children,Comedy,Fantasy",888.0,9939,2.433494315323473
391,32011,Cursed ,"Horror,Thriller",10012.0,294,2.433673469387755
392,2522,Airport '77 ,Drama,7227.0,627,2.4338118022328548
393,460,Getting Even with Dad ,Comedy,41579.0,913,2.4342825848849947
394,4665,Shocker ,Horror,12521.0,282,2.4343971631205674
395,102880,After Earth ,"Action,Adventure,Sci-Fi,IMAX",82700.0,275,2.4345454545454546
396,7316,Confessions of a Teenage Drama Queen ,Comedy,11132.0,437,2.437070938215103
397,5705,Xanadu ,"Fantasy,Musical,Romance",15668.0,493,2.4371196754563895
398,4229,Say It Isn't So ,"Comedy,Romance",20309.0,490,2.4377551020408164
399,1626,Fire Down Below ,"Action,Drama,Thriller",14289.0,782,2.438618925831202
401,3180,Play it to the Bone ,"Comedy,Drama",20761.0,363,2.4393939393939394
402,46337,Garfield: A Tail of Two Kitties ,"Animation,Children,Comedy",9513.0,256,2.439453125
403,3130,Bonfire of the Vanities ,"Comedy,Crime,Drama",9586.0,1084,2.440036900369004
404,5428,Cheech & Chong's The Corsican Brothers ,Comedy,14774.0,339,2.4424778761061945
405,3919,Hellraiser III: Hell on Earth ,Horror,11569.0,730,2.4445205479452055
406,4477,Big Top Pee-Wee ,"Adventure,Children,Comedy",30502.0,830,2.444578313253012
407,65802,Paul Blart: Mall Cop ,"Action,Comedy,Crime",14560.0,508,2.4458661417322833
408,6958,"Haunted Mansion, The ","Children,Comedy,Fantasy,Horror",10756.0,590,2.45
409,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) ,"Action,Fantasy",8011.0,3554,2.450056274620146
410,2806,Teaching Mrs. Tingle ,"Comedy,Thriller",10342.0,1729,2.4508386350491613
411,1005,D3: The Mighty Ducks ,"Children,Comedy",10680.0,2022,2.4515331355093966
412,6888,Scary Movie 3 ,"Comedy,Horror",4256.0,2521,2.452003173343911
413,3889,Highlander: Endgame (Highlander IV) ,"Action,Adventure,Fantasy",12211.0,1246,2.4542536115569824
414,4462,18 Again! ,"Comedy,Fantasy",38965.0,301,2.4551495016611296
415,174,Jury Duty ,Comedy,19326.0,2124,2.455979284369115
416,3511,Ready to Rumble ,Comedy,20697.0,482,2.4564315352697097
417,37380,Doom ,"Action,Horror,Sci-Fi",8814.0,1205,2.457676348547718
418,2092,"Return of Jafar, The ","Adventure,Animation,Children,Fantasy,Musical,Romance",15969.0,1813,2.4613899613899615
419,3273,Scream 3 ,"Comedy,Horror,Mystery,Thriller",4234.0,6051,2.461576598909271
420,75,Big Bully ,"Comedy,Drama",36929.0,558,2.4623655913978495
421,1623,Wishmaster ,Horror,10351.0,1019,2.463199214916585
422,2827,"Astronaut's Wife, The ","Horror,Sci-Fi,Thriller",2900.0,2933,2.464030003409478
423,4233,Tomcats ,Comedy,10646.0,634,2.4645110410094637
424,4736,Summer Catch ,"Comedy,Romance",26602.0,537,2.4664804469273744
425,1995,Poltergeist II: The Other Side ,"Horror,Thriller",11133.0,1485,2.4683501683501685
426,48591,"Grudge 2, The ","Drama,Horror,Mystery,Thriller",1975.0,380,2.471052631578947
427,91104,"Twilight Saga: Breaking Dawn - Part 1, The ","Adventure,Drama,Fantasy,Romance",50619.0,516,2.4728682170542635
428,2044,"Devil and Max Devlin, The ","Comedy,Fantasy",40866.0,296,2.472972972972973
429,5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) ,"Animation,Comedy,Musical",13376.0,660,2.475
430,5529,Serving Sara ,"Comedy,Romance",12771.0,436,2.478211009174312
431,2408,Cocoon: The Return ,"Comedy,Sci-Fi",11285.0,1882,2.4782146652497343
432,1744,Firestorm ,"Action,Adventure,Thriller",41417.0,477,2.4790356394129978
433,4526,My Stepmother Is an Alien ,"Comedy,Romance,Sci-Fi",12120.0,968,2.4798553719008263
434,6793,Beethoven ,"Children,Comedy,Drama",11806.0,1383,2.480115690527838
435,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze ,"Action,Children,Fantasy",1497.0,2614,2.4802983932670237
436,3577,Two Moon Junction ,"Drama,Romance",5241.0,291,2.4810996563573884
437,880,"Island of Dr. Moreau, The ","Sci-Fi,Thriller",9306.0,5471,2.4816304149150064
439,2027,Jane Austen's Mafia! ,"Comedy,Crime",9835.0,1047,2.4837631327602674
440,1644,I Know What You Did Last Summer ,"Horror,Mystery,Thriller",3597.0,7418,2.4849015907252627
441,4213,Deepstar Six ,"Horror,Sci-Fi,Thriller",11607.0,368,2.485054347826087
442,5454,Mo' Money ,"Comedy,Romance",12251.0,337,2.486646884272997
443,46062,High School Musical ,"Children,Comedy,Drama,Musical,Romance",10947.0,460,2.4869565217391303
444,3766,Missing in Action ,"Action,War",15379.0,760,2.488157894736842
445,3579,I Dreamed of Africa ,Drama,21311.0,300,2.4883333333333333
446,4368,Dr. Dolittle 2 ,Comedy,10808.0,1735,2.489337175792507
447,2306,Holy Man ,Comedy,9713.0,896,2.489955357142857
448,60037,"Happening, The ","Drama,Sci-Fi,Thriller",8645.0,1212,2.4917491749174916
449,79879,Piranha (Piranha 3D) ,"Action,Horror,Thriller",43593.0,273,2.4926739926739927
450,419,"Beverly Hillbillies, The ",Comedy,11041.0,4542,2.4929546455306033
451,6383,"2 Fast 2 Furious (Fast and the Furious 2, The) ","Action,Crime,Thriller",584.0,3706,2.493928764166217
452,3248,Sister Act 2: Back in the Habit ,Comedy,6279.0,2546,2.494697564807541
453,6615,Freddy vs. Jason ,"Action,Horror,Thriller",6466.0,1479,2.4949290060851927
454,1798,Hush ,Thriller,17941.0,313,2.4952076677316293
456,2458,Armed and Dangerous ,"Comedy,Crime",2620.0,873,2.4965635738831615
457,32296,Miss Congeniality 2: Armed and Fabulous ,"Adventure,Comedy,Crime",10040.0,883,2.496602491506229
458,3048,Under the Rainbow ,Comedy,47941.0,332,2.496987951807229
459,3864,Godzilla 2000 (Gojira ni-sen mireniamu) ,"Action,Adventure,Sci-Fi",10643.0,1364,2.49816715542522
460,2884,Dog Park ,"Comedy,Romance",62994.0,296,2.498310810810811
461,2953,Home Alone 2: Lost in New York ,"Children,Comedy",772.0,6880,2.4990552325581397
462,31221,Elektra ,"Action,Adventure,Crime,Drama",9947.0,1257,2.4992044550517103
463,2050,Herbie Goes Bananas ,"Adventure,Children,Comedy",12129.0,1034,2.5
464,2260,Wisdom ,"Crime,Drama",41090.0,271,2.5
465,5094,Rollerball ,"Action,Sci-Fi",11535.0,1750,2.500857142857143
467,3979,Little Nicky ,Comedy,9678.0,3061,2.5019601437438745
468,4544,Short Circuit 2 ,"Comedy,Sci-Fi",11966.0,1541,2.5022712524334847
469,2851,Saturn 3 ,"Adventure,Sci-Fi,Thriller",,627,2.5023923444976077
470,4629,Next of Kin ,"Action,Crime,Thriller",27418.0,320,2.503125
472,5504,Spy Kids 2: The Island of Lost Dreams ,"Adventure,Children",9488.0,1158,2.5043177892918824
473,6744,Once Bitten ,"Comedy,Horror",19064.0,400,2.505
474,4015,"Dude, Where's My Car? ","Comedy,Sci-Fi",8859.0,5010,2.5065868263473052
475,54732,Balls of Fury ,Comedy,9750.0,502,2.506972111553785
476,4109,Flowers in the Attic ,"Drama,Thriller",15658.0,438,2.5079908675799087
478,1526,Fathers' Day ,Comedy,12499.0,777,2.5083655083655083
479,3669,Stay Tuned ,Comedy,23939.0,384,2.5091145833333335
480,2950,"Blue Lagoon, The ","Adventure,Drama,Romance",5689.0,3674,2.509254218835057
481,2163,Attack of the Killer Tomatoes! ,"Comedy,Horror",2182.0,1803,2.509983361064892
482,3923,Return of the Fly ,"Horror,Sci-Fi",38126.0,343,2.510204081632653
483,33830,Herbie: Fully Loaded ,"Adventure,Comedy,Romance",11451.0,480,2.5104166666666665
484,26870,Major League II ,Comedy,11067.0,381,2.510498687664042
485,42009,Cheaper by the Dozen 2 ,"Adventure,Comedy",9641.0,426,2.51056338028169
486,2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) ,"Horror,Thriller",11675.0,2143,2.5109659356042933
487,4341,What's the Worst That Could Happen? ,Comedy,14034.0,377,2.5119363395225465
488,3895,"Watcher, The ","Crime,Thriller",10685.0,771,2.5123216601815823
489,611,Hellraiser: Bloodline ,"Action,Horror,Sci-Fi",8766.0,1767,2.512733446519525
490,4559,Vice Versa ,Comedy,26603.0,344,2.5130813953488373
491,58293,"10,000 BC ","Adventure,Romance,Thriller",7840.0,1863,2.5136876006441224
492,6316,"Wiz, The ","Adventure,Children,Comedy,Fantasy,Musical",24961.0,502,2.5139442231075697
493,2786,Haunted Honeymoon ,Comedy,24103.0,380,2.5157894736842104
494,45361,"American Haunting, An ","Drama,Horror,Mystery,Thriller",10008.0,252,2.517857142857143
495,56176,Alvin and the Chipmunks ,"Children,Comedy",6477.0,612,2.5179738562091503
496,2713,Lake Placid ,"Horror,Thriller",9825.0,3742,2.518572955638696
497,3004,"Bachelor, The ","Comedy,Romance",2020.0,1648,2.5188106796116503
498,4248,Josie and the Pussycats ,Comedy,19366.0,1307,2.5210405508798774
499,2907,Superstar ,Comedy,13824.0,1547,2.5213316095669036
500,112370,Transformers: Age of Extinction ,"Action,Adventure,Sci-Fi",91314.0,281,2.52135231316726
501,2902,Psycho II ,"Horror,Mystery,Thriller",10576.0,1093,2.5215004574565416
502,2597,Lost & Found ,"Comedy,Romance",39964.0,486,2.521604938271605
503,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) ,"Children,Comedy",9446.0,1755,2.5225071225071227
504,7319,Club Dread ,"Comedy,Horror",11217.0,423,2.524822695035461
505,3826,Hollow Man ,"Horror,Sci-Fi,Thriller",9383.0,7228,2.5248339789706695
506,5478,Eight Legged Freaks ,"Action,Comedy,Horror,Sci-Fi",8869.0,1403,2.5263720598717034
507,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) ,Comedy,8274.0,859,2.526775320139697
508,4373,Pootie Tang ,Comedy,10615.0,481,2.527027027027027
509,3802,Freejack ,"Action,Sci-Fi",9278.0,1489,2.528206850235057
510,6503,Charlie's Angels: Full Throttle ,"Action,Adventure,Comedy,Crime,Thriller",9471.0,4112,2.5286964980544746
511,93,Vampire in Brooklyn ,"Comedy,Horror,Romance",12158.0,1966,2.528738555442523
512,243,Gordy ,"Children,Comedy,Fantasy",47867.0,439,2.530751708428246
513,3912,Beautiful ,"Comedy,Drama",34299.0,275,2.5309090909090908
515,2809,Love Stinks ,Comedy,15122.0,268,2.531716417910448
516,73929,Legion ,"Action,Fantasy,Horror,Thriller",22894.0,389,2.532133676092545
517,69436,Year One ,"Adventure,Comedy",17610.0,605,2.5322314049586776
518,34334,Stealth ,"Action,Adventure,Sci-Fi,Thriller",10048.0,696,2.5323275862068964
519,5621,"Tuxedo, The ","Action,Comedy",10771.0,1529,2.5330281229561806
520,34520,"Dukes of Hazzard, The ","Action,Adventure,Comedy",6519.0,892,2.5341928251121075
521,2521,Airport 1975 ,"Action,Drama,Thriller",27932.0,667,2.5344827586206895
522,2385,Home Fries ,"Comedy,Romance",12257.0,991,2.5348133198789102
523,48518,"Texas Chainsaw Massacre: The Beginning, The ","Horror,Thriller",10781.0,422,2.536729857819905
524,505,North ,Comedy,31586.0,1293,2.5378963650425366
525,667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) ,Action,25087.0,1061,2.538171536286522
526,173,Judge Dredd ,"Action,Crime,Sci-Fi",9482.0,14993,2.5382845327819648
527,4613,K-9 ,"Action,Comedy,Crime",10345.0,770,2.5396103896103894
528,427,Boxing Helena ,"Drama,Mystery,Romance,Thriller",18215.0,3407,2.5410918696800704
529,1655,Phantoms ,"Drama,Horror,Thriller",9827.0,679,2.543446244477172
530,3596,Screwed ,Comedy,19419.0,321,2.543613707165109
531,48943,The Butterfly Effect 2 ,"Adventure,Drama,Romance,Sci-Fi,Thriller",14620.0,286,2.5437062937062938
532,5255,Sorority Boys ,Comedy,6020.0,495,2.5464646464646465
533,1772,Blues Brothers 2000 ,"Action,Comedy,Musical",11568.0,2803,2.547270781305744
534,2471,Crocodile Dundee II ,"Action,Adventure,Comedy",9396.0,5247,2.5473603964170004
535,1702,Flubber ,"Children,Comedy,Fantasy",9574.0,3849,2.5502727981293845
536,3990,Rugrats in Paris: The Movie ,"Animation,Children,Comedy",16340.0,684,2.551169590643275
537,71,Fair Game ,Action,11859.0,1559,2.551635663887107
539,55241,Mr. Woodcock ,Comedy,13257.0,317,2.55205047318612
540,5784,Ghost Ship ,Horror,9645.0,1321,2.55223315669947
541,50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) ,"Comedy,Romance",8275.0,643,2.5536547433903576
542,2808,Universal Soldier ,"Action,Sci-Fi",9349.0,4065,2.5543665436654366
543,5582,Captain Ron ,"Adventure,Comedy",14361.0,681,2.555066079295154
544,2668,Swamp Thing ,"Horror,Sci-Fi",17918.0,1453,2.559876118375774
545,4030,Dracula 2000 ,Horror,10577.0,1186,2.5602866779089375
546,3597,Whipped ,Comedy,23531.0,411,2.5608272506082725
547,2088,Popeye ,"Adventure,Comedy,Musical",11335.0,3539,2.562729584628426
548,2339,I'll Be Home For Christmas ,"Comedy,Romance",17037.0,326,2.562883435582822
549,51077,Ghost Rider ,"Action,Fantasy,Thriller",1250.0,1595,2.563322884012539
550,5942,"Hot Chick, The ",Comedy,11852.0,1014,2.5636094674556213
551,3243,Encino Man ,Comedy,10406.0,2494,2.5651563753007216
552,72407,"Twilight Saga: New Moon, The ","Drama,Fantasy,Horror,Romance,Thriller",18239.0,1135,2.565638766519824
553,4732,Bubble Boy ,Comedy,9683.0,835,2.5676646706586825
554,59429,American Pie Presents Beta House (American Pie 6: Beta House) ,Comedy,8277.0,294,2.568027210884354
555,2051,Herbie Goes to Monte Carlo ,"Adventure,Children,Comedy",14140.0,888,2.5686936936936937
556,1359,Jingle All the Way ,"Children,Comedy",9279.0,3463,2.5693040716142073
557,1723,Twisted ,"Comedy,Drama",52537.0,345,2.5695652173913044
559,6703,"Order, The ","Horror,Mystery,Thriller",9616.0,335,2.5701492537313433
561,2862,Caligula ,Drama,9453.0,1023,2.570869990224829
562,3453,Here on Earth ,"Drama,Romance",13539.0,613,2.570962479608483
563,1431,Beverly Hills Ninja ,"Action,Comedy",9622.0,2931,2.571989082224497
564,606,Candyman: Farewell to the Flesh ,"Fantasy,Horror",10824.0,1514,2.5729854689564067
565,4603,Her Alibi ,"Comedy,Romance",17819.0,418,2.574162679425837
566,5128,Queen of the Damned ,"Fantasy,Horror",11979.0,1466,2.5743519781718964
567,4390,Rape Me (Baise-moi) ,"Crime,Drama,Thriller",3134.0,342,2.5760233918128654
568,1427,Turbulence ,"Action,Thriller",34314.0,769,2.5767230169050714
569,8977,Alexander ,"Action,Adventure,Drama,War",1966.0,1745,2.576790830945559
570,7257,"Big Bounce, The ","Comedy,Crime,Thriller",12634.0,358,2.5768156424581004
571,6332,"Lizzie McGuire Movie, The ","Children,Comedy,Romance",18736.0,517,2.5773694390715667
572,212,Bushwhacked ,"Adventure,Comedy,Crime,Mystery",26258.0,447,2.5782997762863533
573,1831,Lost in Space ,"Action,Adventure,Sci-Fi",2157.0,7463,2.5785207021305103
574,2815,Iron Eagle ,"Action,War",11037.0,1747,2.578992558672009
575,5093,Collateral Damage ,"Action,Thriller",9884.0,1537,2.579050097592713
576,3955,"Ladies Man, The ",Comedy,16888.0,1019,2.5804710500490677
578,36509,"Cave, The ","Action,Adventure,Horror,Mystery,Sci-Fi,Thriller",9042.0,357,2.5826330532212887
579,3063,Poison Ivy ,"Drama,Thriller",9264.0,1136,2.58318661971831
580,3165,Boiling Point ,"Action,Drama",22213.0,366,2.5833333333333335
581,1388,Jaws 2 ,"Horror,Thriller",579.0,4501,2.58398133748056
582,6014,National Security ,"Action,Comedy",11078.0,609,2.5845648604269296
583,3840,Pumpkinhead ,Horror,26515.0,539,2.5871985157699444
584,45732,My Super Ex-Girlfriend ,"Comedy,Fantasy,Romance",4474.0,996,2.5883534136546187
585,4744,Jeepers Creepers ,Horror,8922.0,1830,2.591803278688525
586,1468,Booty Call ,"Comedy,Romance",21915.0,1146,2.5924956369982546
587,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) ,"Horror,Thriller",10987.0,1988,2.5925553319919517
588,435,Coneheads ,"Comedy,Sci-Fi",9612.0,13911,2.5935590539860542
589,71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) ","Horror,Thriller",19912.0,382,2.594240837696335
